water flow;water level;prefix;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
6470.0;8.45;2.0;False;False;False;True;False;False;False;False;True;False;False;False
5680.0;8.55;3.0;False;False;False;True;False;False;True;False;False;False;False;False
5880.0;8.65;4.0;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;8.75;5.0;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;8.85;6.0;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;8.95;1.0;False;False;False;True;False;True;False;False;True;False;False;False
6480.0;9.05;2.0;False;False;False;True;False;False;False;False;True;False;False;False
5980.0;9.15;3.0;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;9.25;4.0;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;9.35;5.0;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;9.45;6.0;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;9.55;1.0;False;False;False;True;False;True;False;False;True;False;False;False
7080.0;9.65;2.0;False;False;False;True;False;False;False;False;True;False;False;False
6080.0;9.75;3.0;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;9.85;4.0;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;9.95;5.0;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;10.05;6.0;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;10.15;1.0;False;False;False;True;False;True;False;False;True;False;False;False
6880.0;10.25;2.0;False;False;False;True;False;False;False;False;True;False;False;False
4580.0;10.35;3.0;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;10.45;4.0;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;10.55;5.0;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;10.65;6.0;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;10.75;2.0;False;False;False;True;False;True;False;False;True;False;False;False
4980.0;10.85;3.0;False;False;False;True;False;False;False;False;True;False;False;False
4730.0;10.95;4.0;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;11.05;5.0;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;11.15;1.0;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;11.25;1.0;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;11.35;2.0;False;False;False;True;False;True;False;False;True;False;False;False
5230.0;11.45;3.0;False;False;False;True;False;False;False;False;True;False;False;False
3000.0;3.2;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3000.0;3.4;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3000.0;3.6;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3000.0;3.8;2.0;True;False;False;False;False;False;False;True;False;False;False;False
3100.0;3.05;4.0;True;False;False;False;False;False;True;False;False;False;False;False
4480.0;11.55;3.0;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;11.65;4.0;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;11.75;5.0;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;11.85;6.0;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;11.95;1.0;False;False;False;True;False;True;False;False;True;False;False;False
4780.0;12.05;2.0;False;False;False;True;False;False;False;False;True;False;False;False
4330.0;12.15;3.0;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;12.25;4.0;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;12.35;5.0;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;12.45;6.0;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;12.55;1.0;False;False;False;True;False;True;False;False;True;False;False;False
5030.0;12.65;2.0;False;False;False;True;False;False;False;False;True;False;False;False
3530.0;5.55;3.0;False;False;False;True;False;False;True;False;False;False;False;False
3630.0;5.35;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;5.45;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3730.0;5.15;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3830.0;5.25;2.0;True;False;False;False;False;True;False;False;True;False;False;False
3730.0;5.35;3.0;True;False;False;False;False;False;False;False;True;False;False;False
3780.0;5.45;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;5.55;5.0;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;5.65;2.0;False;False;False;True;False;False;False;False;False;False;False;True
3880.0;5.25;3.0;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;5.35;4.0;True;False;False;False;False;True;False;False;True;False;False;False
3980.0;5.45;5.0;True;False;False;False;False;False;False;False;True;False;False;False
3630.0;5.55;6.0;False;False;False;True;False;False;True;False;False;False;False;False
3730.0;5.65;1.0;False;False;False;True;False;False;False;False;False;False;False;True
3630.0;5.75;1.0;False;False;False;True;False;False;False;False;False;False;True;False
3930.0;5.85;2.0;False;False;False;True;False;False;False;False;False;False;False;True
3930.0;5.35;3.0;True;False;False;False;False;False;False;False;False;True;False;False
3930.0;5.45;4.0;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;5.55;5.0;False;False;False;True;False;False;True;False;False;False;False;False
3880.0;5.65;1.0;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;5.75;2.0;False;False;False;True;False;False;False;False;False;False;True;False
4080.0;5.85;3.0;False;False;False;True;False;False;False;False;False;False;False;True
4080.0;5.15;4.0;True;False;False;False;False;True;False;False;True;False;False;False
4180.0;5.25;5.0;True;False;False;False;False;False;False;False;True;False;False;False
5770.0;5.75;1.0;False;False;False;True;False;False;True;False;False;False;False;False
5870.0;5.85;1.0;False;False;False;True;False;False;False;False;False;False;False;True
5970.0;5.95;2.0;False;False;False;True;False;False;False;False;False;False;False;True
6070.0;6.05;3.0;False;False;False;True;False;False;False;False;False;False;True;False
6270.0;5.15;4.0;True;False;False;False;False;True;False;False;True;False;False;False
6470.0;5.25;5.0;True;False;False;False;False;False;False;False;True;False;False;False
5680.0;6.95;6.0;False;False;False;True;False;False;True;False;False;False;False;False
5880.0;7.05;1.0;False;False;False;True;False;False;False;False;False;False;False;True
6080.0;7.15;2.0;False;False;False;True;False;False;False;False;False;False;True;False
6180.0;7.25;3.0;False;False;False;True;False;False;False;False;False;False;False;True
6280.0;4.95;4.0;True;False;False;False;False;True;False;False;True;False;False;False
6480.0;5.05;5.0;True;False;False;False;False;False;False;False;True;False;False;False
5980.0;5.75;6.0;False;False;False;True;False;False;True;False;False;False;False;False
6480.0;5.85;1.0;False;False;False;True;False;False;False;False;False;False;False;True
6780.0;5.95;2.0;False;False;False;True;False;False;False;False;False;False;True;False
6880.0;6.05;3.0;False;False;False;True;False;False;False;False;False;False;False;True
7080.0;5.45;4.0;True;False;False;False;False;True;False;False;True;False;False;False
7080.0;5.45;5.0;True;False;False;False;False;False;False;False;True;False;False;False
6080.0;5.55;6.0;False;False;False;True;False;False;True;False;False;False;False;False
6280.0;5.65;2.0;False;False;False;True;False;False;False;False;False;False;False;True
6480.0;5.75;3.0;False;False;False;True;False;False;False;False;False;False;False;True
6580.0;5.85;4.0;False;False;False;True;False;False;False;False;False;False;True;False
6780.0;5.35;5.0;True;False;False;False;False;True;False;False;True;False;False;False
6880.0;5.45;6.0;True;False;False;False;False;False;False;False;True;False;False;False
3100.0;3.15;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3100.0;3.25;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3100.0;3.35;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3100.0;3.45;2.0;True;False;False;False;False;False;False;True;False;False;False;False
3100.0;3.25;1.0;True;False;False;False;False;False;True;False;False;False;False;False
4580.0;5.55;5.0;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.65;6.0;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.75;1.0;False;False;False;True;False;False;False;False;False;False;False;True
4780.0;5.85;2.0;False;False;False;True;False;False;False;False;False;False;True;False
4880.0;5.05;3.0;True;False;False;False;False;True;False;False;True;False;False;False
4980.0;5.15;4.0;True;False;False;False;False;False;False;False;True;False;False;False
4730.0;5.55;5.0;False;False;False;True;False;False;True;False;False;False;False;False
4930.0;5.65;6.0;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;5.75;1.0;False;False;False;True;False;False;False;False;False;False;True;False
5130.0;5.85;2.0;False;False;False;True;False;False;False;False;False;False;False;True
5130.0;4.45;3.0;True;False;False;False;False;True;False;False;True;False;False;False
5230.0;4.55;4.0;True;False;False;False;False;False;False;False;True;False;False;False
4480.0;5.65;5.0;False;False;False;True;False;False;True;False;False;False;False;False
4680.0;5.75;6.0;False;False;False;True;False;False;False;False;False;False;False;True
4680.0;5.85;1.0;False;False;False;True;False;False;False;False;False;False;True;False
4780.0;5.95;2.0;False;False;False;True;False;False;False;False;False;False;False;True
4880.0;4.85;3.0;True;False;False;False;False;True;False;False;True;False;False;False
4780.0;4.95;4.0;True;False;False;False;False;False;False;False;True;False;False;False
4330.0;5.85;5.0;False;False;False;True;False;False;True;False;False;False;False;False
4730.0;5.95;6.0;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.05;1.0;False;False;False;True;False;False;False;False;False;False;False;True
4930.0;6.15;2.0;False;False;False;True;False;False;False;False;False;False;True;False
5030.0;4.75;3.0;True;False;False;False;False;True;False;False;True;False;False;False
5030.0;4.85;4.0;True;False;False;False;False;False;False;False;True;False;False;False
3200.0;3.35;1.0;True;False;False;False;False;False;False;False;False;False;True;False
3200.0;3.45;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3200.0;3.55;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3200.0;3.65;4.0;True;False;False;False;False;False;False;True;False;False;False;False
650.0;0.6;5.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;0.8;1.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;2.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
850.0;0.8;4.0;False;True;False;False;False;False;False;True;False;False;False;False
750.0;0.7;5.0;False;True;False;False;False;False;True;False;False;False;False;False
3200.0;3.75;5.0;True;False;False;False;False;False;True;False;False;False;False;False
3200.0;3.85;6.0;True;False;False;False;False;False;False;False;False;False;True;False
3300.0;4.05;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3300.0;4.25;2.0;True;False;False;False;False;False;False;True;False;False;False;False
3300.0;3.1;3.0;True;False;False;False;False;False;False;True;False;False;False;False
3300.0;3.2;4.0;True;False;False;False;False;False;True;False;False;False;False;False
3300.0;3.15;5.0;True;False;False;False;False;False;False;False;False;False;True;False
3300.0;3.35;6.0;True;False;False;False;False;False;False;False;False;False;False;True
3400.0;3.3;1.0;True;False;False;False;False;False;False;True;False;False;False;False
3400.0;3.2;2.0;True;False;False;False;False;False;False;True;False;False;False;False
1900.0;1.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;5.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;6.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;2.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;4.0;False;True;False;False;False;False;False;True;False;False;False;False
530.0;0.45;5.0;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;6.0;False;True;False;False;False;False;False;True;False;False;False;False
930.0;0.85;2.0;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;3.0;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;4.0;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;5.0;False;True;False;False;False;False;False;True;False;False;False;False
730.0;0.65;6.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;1.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;1.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;2.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;3.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;4.0;False;True;False;False;False;False;False;True;False;False;False;False
2000.0;1.9;4.0;False;True;False;False;False;False;False;True;False;False;False;False
2100.0;2.9;5.0;False;False;True;False;False;False;True;False;False;False;False;False
2500.0;3.15;6.0;True;False;False;False;False;False;True;False;False;False;False;False
2600.0;3.7;1.0;True;False;False;False;False;False;False;False;False;False;True;False
2600.0;3.4;2.0;True;False;False;False;False;False;False;False;False;False;False;True
1900.0;1.9;5.0;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;1.0;False;False;True;False;False;False;True;False;False;False;False;False
630.0;0.55;2.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;4.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;5.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;6.0;False;True;False;False;False;False;False;True;False;False;False;False
730.0;0.65;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;2.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;4.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;5.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;6.0;False;True;False;False;False;False;False;True;False;False;False;False
755.0;0.75;1.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.85;2.0;False;True;False;False;False;False;False;True;False;False;False;False
855.0;0.9;3.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;4.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;5.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.85;6.0;False;True;False;False;False;False;False;True;False;False;False;False
730.0;0.85;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.95;2.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;1.05;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;4.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;5.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.25;6.0;False;True;False;False;False;False;False;True;False;False;False;False
760.0;0.95;1.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.05;2.0;False;True;False;False;False;False;False;True;False;False;False;False
860.0;1.15;3.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;4.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;5.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.35;6.0;False;True;False;False;False;False;False;True;False;False;False;False
790.0;1.05;1.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.15;2.0;False;True;False;False;False;False;False;True;False;False;False;False
890.0;1.25;3.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;4.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;5.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.45;6.0;False;True;False;False;False;False;False;True;False;False;False;False
530.0;0.45;1.0;False;True;False;False;False;False;True;False;False;False;False;False
570.0;0.55;2.0;False;True;False;False;False;False;False;True;False;False;False;False
610.0;0.65;3.0;False;True;False;False;False;False;True;False;False;False;False;False
650.0;0.75;4.0;False;True;False;False;False;False;True;False;False;False;False;False
690.0;0.85;5.0;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.95;6.0;False;True;False;False;False;False;False;True;False;False;False;False
770.0;1.05;1.0;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.15;2.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.25;3.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;4.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.45;5.0;False;True;False;False;False;False;True;False;False;False;False;False
970.0;1.55;6.0;False;True;False;False;False;False;False;True;False;False;False;False
1010.0;1.65;2.0;False;True;False;False;False;False;True;False;False;False;False;False
1050.0;1.75;3.0;False;True;False;False;False;False;False;True;False;False;False;False
1090.0;1.85;4.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;1.95;5.0;False;False;True;False;False;False;True;False;False;False;False;False
855.0;2.05;6.0;False;False;True;False;False;False;True;False;False;False;False;False
855.0;2.15;1.0;False;False;True;False;False;False;False;True;False;False;False;False
730.0;0.65;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;2.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;4.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;5.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;6.0;False;True;False;False;False;False;False;True;False;False;False;False
2000.0;2.0;6.0;False;False;True;False;False;False;False;True;False;False;False;False
2100.0;2.1;1.0;False;False;True;False;False;False;True;False;False;False;False;False
2300.0;2.1;2.0;False;False;True;False;False;False;True;False;False;False;False;False
2700.0;3.5;3.0;True;False;False;False;False;False;False;False;False;False;True;False
2400.0;2.5;4.0;False;False;True;False;False;False;False;False;False;False;False;True
1900.0;1.8;1.0;False;True;False;False;False;False;True;False;False;False;False;False
530.0;0.45;3.0;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.65;4.0;False;True;False;False;False;False;False;True;False;False;False;False
930.0;0.85;5.0;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;6.0;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;1.0;False;True;False;False;False;False;True;False;False;False;False;False
1230.0;1.15;2.0;False;True;False;False;False;False;False;True;False;False;False;False
730.0;0.65;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;4.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;5.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;1.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;2.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;0.85;3.0;False;True;False;False;False;False;False;True;False;False;False;False
530.0;0.45;4.0;False;True;False;False;False;False;True;False;False;False;False;False
630.0;0.55;5.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.75;6.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;2.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;3.0;False;True;False;False;False;False;False;True;False;False;False;False
730.0;0.65;4.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;5.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;0.8;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;2.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.8;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.75;4.0;False;True;False;False;False;False;False;True;False;False;False;False
755.0;0.75;5.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.85;1.0;False;True;False;False;False;False;False;True;False;False;False;False
855.0;0.9;2.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;3.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.9;4.0;False;True;False;False;False;False;True;False;False;False;False;False
855.0;0.85;5.0;False;True;False;False;False;False;False;True;False;False;False;False
730.0;0.85;1.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;0.95;2.0;False;True;False;False;False;False;False;True;False;False;False;False
830.0;1.05;3.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;4.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.15;5.0;False;True;False;False;False;False;True;False;False;False;False;False
830.0;1.25;1.0;False;True;False;False;False;False;False;True;False;False;False;False
760.0;0.95;2.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.05;3.0;False;True;False;False;False;False;False;True;False;False;False;False
860.0;1.15;4.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;5.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.25;2.0;False;True;False;False;False;False;True;False;False;False;False;False
860.0;1.35;3.0;False;True;False;False;False;False;False;True;False;False;False;False
790.0;1.05;4.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.15;5.0;False;True;False;False;False;False;False;True;False;False;False;False
890.0;1.25;6.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;1.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;1.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.45;2.0;False;True;False;False;False;False;False;True;False;False;False;False
530.0;0.45;3.0;False;True;False;False;False;False;True;False;False;False;False;False
570.0;0.55;4.0;False;True;False;False;False;False;False;True;False;False;False;False
610.0;0.65;5.0;False;True;False;False;False;False;True;False;False;False;False;False
650.0;0.75;1.0;False;True;False;False;False;False;True;False;False;False;False;False
690.0;0.85;2.0;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.95;3.0;False;True;False;False;False;False;False;True;False;False;False;False
770.0;1.05;4.0;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.15;5.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.25;1.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;2.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.45;3.0;False;True;False;False;False;False;True;False;False;False;False;False
970.0;1.55;4.0;False;True;False;False;False;False;False;True;False;False;False;False
2000.0;2.0;2.0;False;False;True;False;False;False;False;True;False;False;False;False
2100.0;2.1;3.0;False;False;True;False;False;False;True;False;False;False;False;False
2300.0;2.1;4.0;False;False;True;False;False;False;True;False;False;False;False;False
2400.0;2.2;5.0;False;False;True;False;False;False;False;False;False;False;True;False
2400.0;2.5;6.0;False;False;True;False;False;False;False;False;False;False;False;True
3550.0;3.4;5.0;True;False;False;False;False;False;True;False;False;False;False;False
800.0;1.15;1.0;False;True;False;False;False;False;True;False;False;False;False;False
840.0;1.25;2.0;False;True;False;False;False;False;False;True;False;False;False;False
880.0;1.35;3.0;False;True;False;False;False;False;True;False;False;False;False;False
920.0;1.45;4.0;False;True;False;False;False;False;True;False;False;False;False;False
960.0;1.55;5.0;False;True;False;False;False;False;True;False;False;False;False;False
1000.0;1.65;1.0;False;True;False;False;False;False;False;True;False;False;False;False
530.0;0.45;2.0;False;True;False;False;False;False;True;False;False;False;False;False
570.0;0.55;3.0;False;True;False;False;False;False;False;True;False;False;False;False
610.0;0.65;4.0;False;True;False;False;False;False;True;False;False;False;False;False
650.0;0.75;5.0;False;True;False;False;False;False;True;False;False;False;False;False
690.0;0.85;6.0;False;True;False;False;False;False;True;False;False;False;False;False
730.0;0.95;1.0;False;True;False;False;False;False;False;True;False;False;False;False
770.0;1.05;2.0;False;True;False;False;False;False;True;False;False;False;False;False
810.0;1.15;3.0;False;True;False;False;False;False;False;True;False;False;False;False
850.0;1.25;4.0;False;True;False;False;False;False;True;False;False;False;False;False
890.0;1.35;5.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.45;1.0;False;True;False;False;False;False;True;False;False;False;False;False
970.0;1.55;2.0;False;True;False;False;False;False;False;True;False;False;False;False
1430.0;2.15;3.0;False;False;True;False;False;False;True;False;False;False;False;False
1630.0;2.35;4.0;False;False;True;False;False;False;False;False;False;False;True;False
930.0;2.55;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1130.0;2.75;1.0;False;False;True;False;False;False;False;True;False;False;False;False
1230.0;2.95;2.0;False;False;True;False;False;False;False;True;False;False;False;False
730.0;1.85;3.0;False;True;False;False;False;False;True;False;False;False;False;False
930.0;1.75;4.0;False;True;False;False;False;False;False;True;False;False;False;False
1030.0;1.85;5.0;False;True;False;False;False;False;True;False;False;False;False;False
1130.0;1.95;1.0;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.05;2.0;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.15;3.0;False;False;True;False;False;False;False;False;False;False;True;False
1330.0;2.05;2.0;False;False;True;False;False;False;True;False;False;False;False;False
1430.0;2.85;3.0;False;False;True;False;False;False;False;False;False;False;True;False
1630.0;2.85;4.0;False;False;True;False;False;False;False;False;False;False;False;True
930.0;2.85;5.0;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.85;6.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.15;1.0;False;False;True;False;False;False;True;False;False;False;False;False
1030.0;2.95;1.0;False;False;True;False;False;False;False;False;False;False;True;False
1230.0;2.95;2.0;False;False;True;False;False;False;False;False;False;False;False;True
1330.0;2.95;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1430.0;2.95;4.0;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.25;5.0;False;False;True;False;False;False;True;False;False;False;False;False
1730.0;2.35;1.0;False;False;True;False;False;False;False;False;False;False;True;False
1030.0;3.05;2.0;False;False;True;False;False;False;False;False;False;False;False;True
1630.0;3.05;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1830.0;3.05;4.0;False;False;True;False;False;False;False;True;False;False;False;False
1130.0;2.35;5.0;False;False;True;False;False;False;True;False;False;False;False;False
1330.0;2.45;1.0;False;False;True;False;False;False;False;False;False;False;True;False
1430.0;3.15;2.0;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.15;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.65;4.0;False;False;True;False;False;False;False;True;False;False;False;False
1930.0;2.15;5.0;False;False;True;False;False;False;True;False;False;False;False;False
1230.0;2.25;1.0;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.35;2.0;False;False;True;False;False;False;False;False;False;False;True;False
1530.0;2.45;3.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.55;4.0;False;False;True;False;False;False;False;True;False;False;False;False
3650.0;3.5;1.0;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;2.0;True;False;False;False;False;False;False;False;False;False;False;True
3750.0;3.6;3.0;True;False;False;False;False;False;False;False;False;False;True;False
3850.0;3.7;4.0;True;False;False;False;True;False;False;False;False;True;False;False
3950.0;3.8;5.0;True;False;False;False;False;False;False;False;False;True;False;False
2950.0;2.8;5.0;False;False;True;False;False;False;True;False;False;False;False;False
1730.0;2.45;3.0;False;False;True;False;False;False;True;False;False;False;False;False
2030.0;2.65;4.0;False;False;True;False;False;False;False;False;False;False;True;False
1330.0;2.85;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1530.0;3.05;1.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;3.25;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;3.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.55;4.0;False;False;True;False;False;False;False;False;False;False;True;False
2130.0;2.65;5.0;False;False;True;False;False;False;False;False;False;False;False;True
1430.0;2.75;1.0;False;False;True;False;False;False;False;True;False;False;False;False
1630.0;2.85;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;1.95;3.0;False;False;True;False;False;False;True;False;False;False;False;False
1830.0;2.05;4.0;False;False;True;False;False;False;False;False;False;False;True;False
1930.0;2.15;5.0;False;False;True;False;False;False;False;False;False;False;False;True
2230.0;2.25;1.0;False;False;True;False;False;False;False;True;False;False;False;False
1530.0;2.35;2.0;False;False;True;False;False;False;False;True;False;False;False;False
1730.0;2.45;3.0;False;False;True;False;False;False;True;False;False;False;False;False
